,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
413,MLS Listing,,Single Family Residential,3883 Chatham Ct,REDWOOD CITY,CA,94061,2599000,4.0,2.5,REDWOOD CITY,2600.0,18500.0,1967.0,17.0,1000.0,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Redwood-City/3883-Chatham-Ct-94061/home/1959353,MLSListings,ML81778189,N,Y,37.4530158,-122.2538456
414,MLS Listing,,Condo/Co-op,1592 Carole Way,REDWOOD CITY,CA,94061,1499998,3.0,2.5,REDWOOD CITY,1947.0,,1983.0,20.0,770.0,393.0,Active,,,http://www.redfin.com/CA/Redwood-City/1592-Carole-Way-94061/home/987370,MLSListings,ML81777997,N,Y,37.4679286,-122.2312384
415,MLS Listing,,Single Family Residential,677 Macarthur Ave,REDWOOD CITY,CA,94063,999000,2.0,1.0,REDWOOD CITY,820.0,5225.0,1951.0,20.0,1218.0,,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Redwood-City/677-MacArthur-Ave-94063/home/1444215,MLSListings,ML81777985,N,Y,37.4811004,-122.2097884
416,MLS Listing,,Multi-Family (2-4 Unit),420 Cedar St,REDWOOD CITY,CA,94063,1590000,5.0,,REDWOOD CITY,1892.0,5000.0,1950.0,21.0,840.0,,Active,,,http://www.redfin.com/CA/Redwood-City/420-Cedar-St-94063/home/2044460,MLSListings,ML81777953,N,Y,37.481969,-122.2225553
417,MLS Listing,,Single Family Residential,711 Roosevelt Ave,REDWOOD CITY,CA,94061,2695000,6.0,4.5,REDWOOD CITY,3200.0,13254.0,1908.0,39.0,842.0,,Active,,,http://www.redfin.com/CA/Redwood-City/711-Roosevelt-Ave-94061/home/2021903,MLSListings,ML81777357,N,Y,37.4745289,-122.230709
418,MLS Listing,,Single Family Residential,878 Hillcrest Dr,REDWOOD CITY,CA,94062,2599000,5.0,3.5,REDWOOD CITY,2970.0,17336.0,1974.0,47.0,875.0,,Active,,,http://www.redfin.com/CA/Redwood-City/878-Hillcrest-Dr-94062/home/2024800,MLSListings,ML81776944,N,Y,37.4742674,-122.2568146
419,MLS Listing,,Townhouse,1240 Woodside Rd #15,REDWOOD CITY,CA,94061,825000,2.0,2.0,REDWOOD CITY,1035.0,51135.0,1961.0,48.0,797.0,525.0,Active,,,http://www.redfin.com/CA/Redwood-City/1240-Woodside-Rd-94061/unit-15/home/17308238,MLSListings,ML81776437,N,Y,37.4593514,-122.2270405
420,MLS Listing,,Single Family Residential,720 Charter St,REDWOOD CITY,CA,94063,1059000,3.0,1.0,REDWOOD CITY,1140.0,5000.0,1947.0,49.0,929.0,,Active,,,http://www.redfin.com/CA/Redwood-City/720-Charter-St-94063/home/1926343,MLSListings,ML81776751,N,Y,37.481966,-122.2139555
421,MLS Listing,,Single Family Residential,321 Alameda De Las Pulgas,REDWOOD CITY,CA,94062,1500000,3.0,2.0,REDWOOD CITY,1520.0,5880.0,1949.0,62.0,987.0,,Active,,,http://www.redfin.com/CA/Redwood-City/321-Alameda-de-las-Pulgas-94062/home/1556033,MLSListings,ML81776093,N,Y,37.4749063,-122.2507879
422,MLS Listing,,Multi-Family (2-4 Unit),1064 15th Ave,REDWOOD CITY,CA,94063,1477000,,,REDWOOD CITY,2510.0,6987.0,1947.0,64.0,588.0,,Active,,,http://www.redfin.com/CA/Redwood-City/1064-Fifteenth-Ave-94063/home/1963648,MLSListings,ML81775872,N,Y,37.482842,-122.188056
423,MLS Listing,,Condo/Co-op,601 Leahy St #107,REDWOOD CITY,CA,94061,1100000,3.0,2.0,REDWOOD CITY,1555.0,32319.0,1975.0,67.0,707.0,550.0,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Redwood-City/601-Leahy-St-94061/unit-107/home/1520023,MLSListings,ML81775708,N,Y,37.470563,-122.2161973
424,MLS Listing,,Single Family Residential,535 Lake Blvd,REDWOOD CITY,CA,94062,1198000,2.0,1.0,REDWOOD CITY,750.0,5450.0,1926.0,77.0,1597.0,,Active,,,http://www.redfin.com/CA/Emerald-Hills/535-Lake-Blvd-94062/home/1886693,MLSListings,ML81774784,N,Y,37.466748,-122.264532
425,MLS Listing,,Townhouse,4024 FARM HILL Blvd #2,REDWOOD CITY,CA,94061,693000,2.0,1.5,REDWOOD CITY,1016.0,286494.0,1973.0,78.0,682.0,599.0,Active,,,http://www.redfin.com/CA/Redwood-City/4024-Farm-Hill-Blvd-94061/unit-2/home/1491527,MLSListings,ML81774699,N,Y,37.4511581,-122.2615573
426,MLS Listing,,Single Family Residential,163 Cerrito Ave,REDWOOD CITY,CA,94061,1798000,1.0,1.0,REDWOOD CITY,620.0,7850.0,1935.0,79.0,2900.0,,Active,,,http://www.redfin.com/CA/Redwood-City/163-Cerrito-Ave-94061/home/2054436,MLSListings,ML81774522,N,Y,37.4496113,-122.2295255
427,MLS Listing,,Single Family Residential,2020 Stockbridge Ave,REDWOOD CITY,CA,94061,2450000,3.0,2.5,REDWOOD CITY,2990.0,5837.0,1987.0,91.0,819.0,,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Redwood-City/2020-Stockbridge-Ave-94061/home/1028026,MLSListings,ML81773451,N,Y,37.44525720000001,-122.2242397
428,MLS Listing,,Vacant Land,242 Cinnabar Rd,WOODSIDE,CA,94062,3195000,,,WOODSIDE,,184259.0,,93.0,,500.0,Active,,,http://www.redfin.com/CA/Woodside/242-Cinnabar-Rd-94062/home/62326149,MLSListings,ML81773183,N,Y,37.4494826,-122.2528639
429,MLS Listing,,Vacant Land,AA0 Loma Ct,REDWOOD CITY,CA,94062,548000,,,REDWOOD CITY,,11000.0,,93.0,,,Active,,,http://www.redfin.com/CA/Redwood-City/AA0-Loma-Ct-94062/home/147407791,MLSListings,ML81773153,N,Y,37.4811165,-122.27131599999998
430,MLS Listing,,Single Family Residential,2432 Mcgarvey Ave,REDWOOD CITY,CA,94061,1503000,2.0,3.0,REDWOOD CITY,1420.0,7150.0,1953.0,95.0,1058.0,,Active,,,http://www.redfin.com/CA/Redwood-City/2432-Mcgarvey-Ave-94061/home/1258636,MLSListings,ML81773107,N,Y,37.4649601,-122.243387
431,MLS Listing,,Single Family Residential,7 Ariana Ln,REDWOOD CITY,CA,94061,4495000,6.0,5.5,REDWOOD CITY,4579.0,8036.0,2019.0,96.0,982.0,,Active,,,http://www.redfin.com/CA/Unknown/Ariana-Ln-94061/home/167443045,MLSListings,ML81773032,N,Y,37.448282,-122.223838
432,MLS Listing,,Single Family Residential,5 Ariana Ln,REDWOOD CITY,CA,94061,4495000,6.0,5.5,REDWOOD CITY,4584.0,8045.0,2019.0,96.0,981.0,,Active,,,http://www.redfin.com/CA/Unknown/Ariana-Ln-94061/home/167443046,MLSListings,ML81772968,N,Y,37.448404,-122.224033
433,MLS Listing,,Multi-Family (2-4 Unit),3410 Rolison Rd,REDWOOD CITY,CA,94063,1838000,8.0,,REDWOOD CITY,2992.0,5000.0,1964.0,98.0,614.0,,Active,,,http://www.redfin.com/CA/Redwood-City/3410-Rolison-Rd-94063/home/825830,MLSListings,ML81772692,N,Y,37.48548870000001,-122.1928965
434,MLS Listing,,Multi-Family (2-4 Unit),3404 Rolison Rd,REDWOOD CITY,CA,94063,1838000,8.0,,REDWOOD CITY,2992.0,5000.0,1964.0,98.0,614.0,,Active,,,http://www.redfin.com/CA/Redwood-City/3404-Rolison-Rd-94063/home/1173251,MLSListings,ML81772691,N,Y,37.4855097,-122.1930738
435,MLS Listing,,Multi-Family (5+ Unit),2483 Middlefield Rd,REDWOOD CITY,CA,94063,5650000,1.0,,REDWOOD CITY,13302.0,10890.0,1964.0,98.0,425.0,,Active,,,http://www.redfin.com/CA/Redwood-City/2483-Middlefield-Rd-94063/home/1802160,MLSListings,ML81772688,N,Y,37.4793039,-122.2147092
436,MLS Listing,,Vacant Land,000 Hillcrest Way,REDWOOD CITY,CA,94062,1150000,,,REDWOOD CITY,,7854.0,,100.0,,,Active,,,http://www.redfin.com/CA/Unknown/Hillcrest-Way-94062/home/23470726,MLSListings,ML81772361,N,Y,37.4629361,-122.26981299999998
437,MLS Listing,,Single Family Residential,40 Selby Ln,ATHERTON,CA,94027,5000000,5.0,4.0,ATHERTON,3250.0,44030.0,1939.0,103.0,1538.0,,Active,January-25-2020 01:30 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Atherton/40-Selby-Ln-94027/home/1735710,MLSListings,ML81772063,N,Y,37.466203,-122.2130468
438,MLS Listing,,Single Family Residential,1764 Stockbridge Ave,REDWOOD CITY,CA,94061,2150000,3.0,2.0,REDWOOD CITY,1670.0,10329.0,1936.0,107.0,1287.0,,Active,,,http://www.redfin.com/CA/Redwood-City/1764-Stockbridge-Ave-94061/home/885225,MLSListings,ML81771495,N,Y,37.4488552,-122.2216134
439,MLS Listing,,Single Family Residential,1414 Valota Rd,REDWOOD CITY,CA,94061,1900000,3.0,2.5,REDWOOD CITY,2060.0,4578.0,1999.0,124.0,922.0,104.0,Active,,,http://www.redfin.com/CA/Redwood-City/1414-Valota-Rd-94061/home/1988334,MLSListings,ML81769431,N,Y,37.4651231,-122.234124
440,MLS Listing,,Single Family Residential,78 Logan Ln,ATHERTON,CA,94027,19999999,8.0,10.0,ATHERTON,12783.0,75600.0,1918.0,128.0,1565.0,,Active,,,http://www.redfin.com/CA/Atherton/78-Logan-Ln-94027/home/2029882,MLSListings,ML81768745,N,Y,37.4640222,-122.2156623
441,MLS Listing,,Vacant Land,634 Palomar Dr,REDWOOD CITY,CA,94062,746000,,,REDWOOD CITY,,18295.0,,142.0,,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Redwood-City/634-Palomar-Dr-94062/home/103982746,MLSListings,ML81766763,N,Y,37.4811526,-122.27003229999998
442,MLS Listing,,Single Family Residential,2796 Westmoreland Ave,REDWOOD CITY,CA,94063,899999,3.0,2.0,REDWOOD CITY,1110.0,2550.0,1948.0,166.0,811.0,,Active,,,http://www.redfin.com/CA/Redwood-City/2796-Westmoreland-Ave-94063/home/1202096,MLSListings,ML81764072,N,Y,37.4730268,-122.2117501
443,MLS Listing,,Single Family Residential,169 Opal Ave,REDWOOD CITY,CA,94062,2200000,2.0,1.0,REDWOOD CITY,1040.0,14184.0,1941.0,174.0,2115.0,,Active,,,http://www.redfin.com/CA/Redwood-City/169-Opal-Ave-94062/home/838271,MLSListings,ML81762958,N,Y,37.4785511,-122.2485278
444,MLS Listing,,Single Family Residential,517 Martinique Dr,Redwood Shores,CA,94065,1750000,4.0,2.5,Redwood Shores,2520.0,5310.0,1978.0,175.0,694.0,100.0,Active,,,http://www.redfin.com/CA/Redwood-City/517-Martinique-Dr-94065/home/940382,MLSListings,ML81762738,N,Y,37.5287865,-122.2470653
445,MLS Listing,,Multi-Family (5+ Unit),348 4th Ave,REDWOOD CITY,CA,94063,7980000,1.0,,REDWOOD CITY,12427.0,12000.0,1972.0,207.0,642.0,,Active,,,http://www.redfin.com/CA/Redwood-City/348-Fourth-Ave-94063/home/847152,MLSListings,ML81758778,N,Y,37.4718375,-122.2055989
446,MLS Listing,,Vacant Land,00 Live Oak Ln,REDWOOD CITY,CA,94062,129000,,,REDWOOD CITY,,5029.0,,363.0,,,Active,,,http://www.redfin.com/CA/Emerald-Hills/Live-Oak-Ln-94062/home/154127498,MLSListings,ML81736499,N,Y,37.4661143,-122.2638204
447,MLS Listing,,Single Family Residential,176 Harcross Rd,WOODSIDE,CA,94062,24500000,7.0,7.5,WOODSIDE,7223.0,1394791.0,1933.0,380.0,3392.0,,Active,,,http://www.redfin.com/CA/Woodside/176-Harcross-Rd-94062/home/878903,MLSListings,ML81734368,N,Y,37.4530253,-122.2440939
448,MLS Listing,,Single Family Residential,2917 Avalon Ave,Berkeley,CA,94705,1895000,3.0,3.0,Claremont Court,2463.0,6300.0,1926.0,1.0,769.0,,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Berkeley/2917-Avalon-Ave-94705/home/1191198,Bridge MLS,40893083,N,Y,37.8599115,-122.2482397
449,MLS Listing,,Single Family Residential,1887 Tunnel Rd,Berkeley,CA,94705,1949000,4.0,3.5,Claremont Hills,3044.0,6175.0,2017.0,1.0,640.0,,Active,,,http://www.redfin.com/CA/Berkeley/1887-Tunnel-Rd-94705/home/22694631,Bridge MLS,40893072,N,Y,37.8582509,-122.2224223
450,MLS Listing,,Single Family Residential,740 San Luis Rd,Berkeley,CA,94707,3295000,7.0,5.5,Berkeley Hills,5990.0,18990.0,1939.0,1.0,550.0,,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Berkeley/740-San-Luis-Rd-94707/home/1566461,Bridge MLS,40893060,N,Y,37.89643510000001,-122.271902
451,MLS Listing,,Multi-Family (2-4 Unit),1468 Stannage Ave,Berkeley,CA,94702,1190000,5.0,3.0,Berkeley,2950.0,4000.0,1983.0,1.0,403.0,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Berkeley/1468-Stannage-Ave-94702/home/1915776,Bridge MLS,40893045,N,Y,37.87682,-122.293035
452,MLS Listing,,Single Family Residential,17 Eucalyptus Rd,Berkeley,CA,94705,1995000,4.0,3.5,Claremont,2781.0,6240.0,1907.0,1.0,717.0,,Active,,,http://www.redfin.com/CA/Berkeley/17-Eucalyptus-Rd-94705/home/816366,Bridge MLS,40893035,N,Y,37.8520756,-122.2465335
453,MLS Listing,,Single Family Residential,2240 Virginia St,Berkeley,CA,94709,2395000,4.0,3.0,Berkeley,2169.0,5450.0,1955.0,1.0,1104.0,,Active,,,http://www.redfin.com/CA/Berkeley/2240-Virginia-St-94709/home/663747,Bridge MLS,40893028,N,Y,37.8772735,-122.265278
454,MLS Listing,,Single Family Residential,2543 Chilton Way,Berkeley,CA,94704,795000,2.0,1.0,Baja Elmwood,1032.0,2343.0,1915.0,1.0,770.0,,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Berkeley/2543-Chilton-Way-94704/home/1822549,Bridge MLS,40893020,N,Y,37.86339829999999,-122.259296
455,MLS Listing,,Condo/Co-op,2029 CHANNING Way Unit 2A,Berkeley,CA,94704,789000,2.0,1.0,Downtown,804.0,,1995.0,1.0,981.0,441.0,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Berkeley/2029-Channing-Way-94704/unit-2A/home/1915438,Bridge MLS,40893001,N,Y,37.865913,-122.2685346
456,MLS Listing,,Single Family Residential,780 Creston Rd,Berkeley,CA,94708,995000,3.0,2.0,Berkeley,1872.0,3200.0,1965.0,1.0,532.0,,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Berkeley/780-Creston-Rd-94708/home/1964518,Bridge MLS,40892928,N,Y,37.8986555,-122.2623978
457,MLS Listing,,Single Family Residential,1067 65th St,Oakland,CA,94608,900000,2.0,2.0,Nobe,1190.0,4400.0,1922.0,2.0,756.0,,Active,January-25-2020 01:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Oakland/1067-65th-St-94608/home/607879,Bridge MLS,40892808,N,Y,37.848418,-122.2829687
458,MLS Listing,,Single Family Residential,1112 CHUAUCER #2,Berkeley,CA,94702,1499000,5.0,5.0,Berkeley,4800.0,4800.0,1948.0,3.0,312.0,,Active,,,http://www.redfin.com/CA/Berkeley/1112-Chaucer-St-94702/unit-2/home/170360011,Bridge MLS,40892801,N,Y,37.8635907,-122.28955659999998
459,MLS Listing,,Multi-Family (2-4 Unit),3036 Acton St,Berkeley,CA,94702,1250000,4.0,3.0,South Berkeley,1865.0,4664.0,1957.0,5.0,670.0,,Active,,,http://www.redfin.com/CA/Berkeley/3036-Acton-St-94702/home/170342320,Bridge MLS,40892725,N,Y,37.8517773,-122.2813607
460,MLS Listing,,Single Family Residential,1034 Dwight Way,Berkeley,CA,94710,649000,1.0,1.0,West Berkeley,600.0,2185.0,1924.0,5.0,1082.0,,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Berkeley/1034-Dwight-Way-94710/home/1608853,Bridge MLS,40892668,N,Y,37.8606675,-122.2910517
461,MLS Listing,,Single Family Residential,2217 Oregon St,Berkeley,CA,94705,1050000,3.0,1.5,Baja Elmwood,1461.0,4455.0,1906.0,5.0,719.0,,Active,,,http://www.redfin.com/CA/Berkeley/2217-Oregon-St-94705/home/1776920,Bridge MLS,40892627,N,Y,37.8582692,-122.2631909
462,MLS Listing,,Single Family Residential,6948 Norfolk Rd,Berkeley,CA,94705,1575000,4.0,3.5,Claremont Hills,3058.0,4560.0,2007.0,7.0,515.0,,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Berkeley/6948-Norfolk-Rd-94705/home/1672058,Bridge MLS,40892435,N,Y,37.8589846,-122.2248049
463,MLS Listing,,Multi-Family (2-4 Unit),928 60Th St,Oakland,CA,94608,1095000,6.0,4.0,Oakland,2389.0,5670.0,1911.0,7.0,458.0,,Active,,,http://www.redfin.com/CA/Oakland/928-60th-St-94608/home/1820197,Bridge MLS,40892431,N,Y,37.8446068,-122.2763104
464,MLS Listing,,Single Family Residential,3104 Acton St,Berkeley,CA,94702,799000,2.0,1.0,South Berkeley,883.0,2650.0,1921.0,7.0,905.0,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Berkeley/3104-Acton-St-94702/home/1892690,Bridge MLS,40892429,N,Y,37.8512809,-122.2811395
465,MLS Listing,,Condo/Co-op,1301 Bonita Ave #3,Berkeley,CA,94709,749000,1.0,1.0,Berkeley,942.0,5800.0,1926.0,7.0,795.0,125.0,Active,January-26-2020 01:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Berkeley/1301-Bonita-Ave-94709/unit-3/home/1725078,Bridge MLS,40892417,N,Y,37.8832615,-122.2728761
466,MLS Listing,,Single Family Residential,1 Rock Ln,Berkeley,CA,94708,1395000,3.0,2.0,N Berkeley,2434.0,4879.0,1936.0,7.0,573.0,,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Berkeley/1-Rock-Ln-94708/home/1719060,Bridge MLS,40892407,N,Y,37.8953853,-122.267006
467,MLS Listing,,Single Family Residential,3034 Acton St,Berkeley,CA,94702,1250000,4.0,3.0,South Berkeley,1865.0,4664.0,1957.0,7.0,670.0,,Active,January-25-2020 02:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Berkeley/3034-Acton-St-94702/home/658291,Bridge MLS,40892367,N,Y,37.8517985,-122.28127240000002
468,MLS Listing,,Condo/Co-op,1814 63rd St Unit A,Berkeley,CA,94703,599000,1.0,1.0,Berkeley Bowl,803.0,5400.0,1933.0,7.0,746.0,300.0,Active,January-25-2020 02:00 PM,January-25-2020 04:00 PM,http://www.redfin.com/CA/Berkeley/1814-63rd-St-94703/unit-A/home/651708,Bridge MLS,40892359,N,Y,37.847777,-122.2703291
469,MLS Listing,,Multi-Family (2-4 Unit),982 University Ave,Berkeley,CA,94710,1695000,2.0,2.0,Berkeley/Albany,3436.0,3500.0,1893.0,8.0,493.0,,Active,,,http://www.redfin.com/CA/Berkeley/982-University-Ave-94710/home/170288219,San Francisco MLS,493688,N,Y,37.868308,-122.294683
470,MLS Listing,,Single Family Residential,1636 Chestnut St,Berkeley,CA,94702,995000,5.0,2.0,North Berkeley,1946.0,3863.0,1915.0,8.0,511.0,,Active,January-25-2020 01:00 PM,January-25-2020 04:30 PM,http://www.redfin.com/CA/Berkeley/1636-Chestnut-St-94702/home/925967,Bridge MLS,40892295,N,Y,37.8745299,-122.288826
471,MLS Listing,,Single Family Residential,1404 Cypress St,Berkeley,CA,94703,1350000,3.0,2.0,North Berkeley,1612.0,3800.0,1925.0,9.0,837.0,,Active,,,http://www.redfin.com/CA/Berkeley/1404-Cypress-St-94703/home/1309699,Bridge MLS,40892229,N,Y,37.88016029999999,-122.2787028
472,MLS Listing,,Single Family Residential,488 Spruce St,Berkeley,CA,94708,1695000,5.0,3.5,Berkeley Hills,3172.0,5194.0,1936.0,9.0,534.0,,Active,January-26-2020 02:00 PM,January-26-2020 04:30 PM,http://www.redfin.com/CA/Berkeley/488-Spruce-St-94708/home/1200382,Bridge MLS,40892211,N,Y,37.90187870000001,-122.2709494
473,MLS Listing,,Single Family Residential,1474 Grand View Dr,Berkeley,CA,94705,2525000,4.0,3.5,Claremont Height,4436.0,9514.0,1997.0,11.0,569.0,,Active,,,http://www.redfin.com/CA/Berkeley/1474-Grand-View-Dr-94705/home/1224946,Bridge MLS,40892140,N,Y,37.8558257,-122.2323733
474,MLS Listing,,Multi-Family (2-4 Unit),1633 Stuart St,Berkeley,CA,94703,2195000,5.0,4.5,Berkeley,2905.0,5400.0,1965.0,12.0,756.0,,Active,January-23-2020 12:00 PM,January-23-2020 02:00 PM,http://www.redfin.com/CA/Berkeley/1633-Stuart-St-94703/home/1963956,Bridge MLS,40892071,N,Y,37.8575264,-122.2761775
475,MLS Listing,,Single Family Residential,1186 MILLER Ave,Berkeley,CA,94708,2195000,4.0,3.5,Berkeley Hills,3656.0,7650.0,1950.0,12.0,600.0,,Active,January-26-2020 02:00 PM,January-26-2020 04:00 PM,http://www.redfin.com/CA/Berkeley/1186-Miller-Ave-94708/home/705296,Bridge MLS,40892021,N,Y,37.8898433,-122.253624
476,MLS Listing,,Single Family Residential,1322 Carrison St,Berkeley,CA,94702,1199000,3.0,2.0,Berkeley,2406.0,4216.0,1915.0,14.0,498.0,,Active,,,http://www.redfin.com/CA/Berkeley/1322-Carrison-St-94702/home/1367370,Bridge MLS,40891825,N,Y,37.8519433,-122.2823799
477,MLS Listing,,Condo/Co-op,2018 9Th St Unit D,Berkeley,CA,94710,395000,1.0,1.0,West Berkeley,583.0,,1986.0,14.0,678.0,492.0,Active,,,http://www.redfin.com/CA/Berkeley/2018-Ninth-St-94710/unit-D/home/1915531,Bridge MLS,40891824,N,Y,37.8677409,-122.2944737
478,MLS Listing,,Single Family Residential,819 Coventry,Kensington,CA,94707,1344000,3.0,1.5,Upper Kensington,2161.0,4730.0,1932.0,14.0,622.0,,Active,,,http://www.redfin.com/CA/Kensington/819-Coventry-Rd-94707/home/1864287,Bridge MLS,40891823,N,Y,37.9028995,-122.2792787
479,MLS Listing,,Single Family Residential,75 Whitaker Ave,Berkeley,CA,94708,850000,3.0,1.0,Berkeley Hills,1210.0,7200.0,1939.0,14.0,702.0,,Active,,,http://www.redfin.com/CA/Berkeley/75-Whitaker-Ave-94708/home/1511256,Bridge MLS,40891762,N,Y,37.8906063,-122.2562385
480,MLS Listing,,Multi-Family (5+ Unit),1015 Euclid Ave,Berkeley,CA,94708,3488888,,,Berkeley,7050.0,8230.0,1913.0,15.0,495.0,,Active,,,http://www.redfin.com/CA/Berkeley/1015-Euclid-Ave-94708/home/1004526,Bridge MLS,40891713,N,Y,37.8913961,-122.2644804
481,MLS Listing,,Single Family Residential,1538 Grand Vw,Berkeley,CA,94705,2830000,4.0,3.5,Claremont Hills,4086.0,16552.0,2019.0,16.0,693.0,,Active,January-25-2020 01:00 PM,January-25-2020 05:00 PM,http://www.redfin.com/CA/Berkeley/1538-Grand-View-Dr-94705/home/170221398,Bridge MLS,40891630,N,Y,37.8553672,-122.2315175
482,MLS Listing,,Vacant Land,10 Garden Dr,Kensington,CA,94708,564000,,,Kensington,,7841.0,,16.0,,,Active,,,http://www.redfin.com/CA/Kensington/10-Garden-Dr-94708/home/169045118,Bridge MLS,40891581,N,Y,37.9105961,-122.2755795
483,MLS Listing,,Single Family Residential,1347 La Loma Ave,Berkeley,CA,94708,1499000,4.0,2.0,North Berkeley,1854.0,6000.0,1937.0,16.0,809.0,,Active,,,http://www.redfin.com/CA/Berkeley/1347-La-Loma-Ave-94708/home/1609373,Bridge MLS,40891573,N,Y,37.8840204,-122.2562385
484,MLS Listing,,Single Family Residential,2121 Woolsey St,BERKELEY,CA,94705,1150000,4.0,2.0,BERKELEY,2069.0,5000.0,1919.0,18.0,556.0,,Active,,,http://www.redfin.com/CA/Berkeley/2121-Woolsey-St-94705/home/632998,MLSListings,ML81778143,N,Y,37.85270300000001,-122.2650564
485,MLS Listing,,Single Family Residential,697 60Th St,Oakland,CA,94609,899888,3.0,1.0,N Oakland,1166.0,4074.0,1908.0,35.0,772.0,,Active,,,http://www.redfin.com/CA/Oakland/697-60th-St-94609/home/1164155,Bridge MLS,40890919,N,Y,37.8452905,-122.2681137
486,MLS Listing,,Vacant Land,1036 Siler Pl,Berkeley,CA,94705,272500,,,Berkeley,,7411.0,,60.0,,,Active,,,http://www.redfin.com/CA/Berkeley/1036-Siler-Pl-94705/home/166938520,Bridge MLS,40889674,N,Y,37.8622091,-122.2342247
487,MLS Listing,,Vacant Land,1032 Siler Pl,Berkeley,CA,94705,272500,,,Claremont Canyon,,5908.0,,60.0,,,Active,,,http://www.redfin.com/CA/Berkeley/1032-Siler-Pl-94705/home/166938338,Bridge MLS,40889673,N,Y,37.8621384,-122.2342589
488,MLS Listing,,Single Family Residential,1044 Siler Pl,Berkeley,CA,94705,1250000,3.0,2.0,Claremont Hills,2022.0,19833.0,1957.0,60.0,618.0,,Active,,,http://www.redfin.com/CA/Berkeley/1044-Siler-Pl-94705/home/1717487,Bridge MLS,40889671,N,Y,37.8621731,-122.2340797
489,MLS Listing,,Vacant Land,2141 Bonar,Berkeley,CA,94702,695000,,,Berkeley,,8261.0,,62.0,,,Active,,,http://www.redfin.com/CA/Berkeley/2141-Bonar-St-94702/home/169914533,Bridge MLS,40889523,N,Y,37.867562,-122.286726
490,MLS Listing,,Vacant Land,892 Panoramic Way,Berkeley,CA,94704,125000,,,Berkeley,,2725.0,,64.0,,,Active,,,http://www.redfin.com/CA/Berkeley/892-Panoramic-Way-94704/home/169895911,Bridge MLS,40889331,N,Y,37.8690366,-122.2408034
491,MLS Listing,,Single Family Residential,6880 Buckingham Blvd,Berkeley,CA,94705,1599000,5.0,3.5,Claremont Hills,3550.0,5060.0,2018.0,77.0,450.0,,Active,,,http://www.redfin.com/CA/Berkeley/6880-Buckingham-Blvd-94705/home/17518431,Bridge MLS,40888209,N,Y,37.8576076,-122.2246977
